anno;rilevatore;mese;giorno_settimana;fascia_oraria;comune;nome_strada;tipo_luogo;indirizzo;lon;lat;kmt_etm;fondo;segnaletica;meteo;natura;des_circ_a;des_circ_b;veicolo_a;avaria_a;des_psico_a;veicolo_b;avaria_b;des_psico_b;veicolo_c;veicoli_oltre_a_b_c;pedoni_morti_feriti;tot_morti;tot_feriti
2022;Carabiniere;11;Domenica;Mattino;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA 4 NOVEMBRE INCROCIO VIA DEI CAMPILONGHI;11.3770600;45.7298500;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2022;Polizia Municipale;12;Mercoledì;Pomeriggio;SCHIO;SP 046 Pasubio;Rettilineo;LOCALITA' PONTE D'ORO;11.3860345;45.6958048;22.3;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autocarro;;;Autovettura privata;1;0;0;5
2022;Polizia Municipale;2;Venerdì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO, 0;11.4024298;45.6779944;19.878;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autocarro;;;Ciclomotore;;;Autovettura privata;0;0;0;1
2022;Polizia Municipale;4;Sabato;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.4033847;45.6760379;19.601;Asciutto;Assente;Sereno;Scontro frontale;Procedeva non in prossimità del margine destro della carreggiata;;Autovettura privata;;;Autovettura privata;;;;0;0;0;4
2022;Carabiniere;4;Martedì;Notte;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO AL KM. 19;11.4054641;45.6705456;19;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per evitare l'urto;Animale;Autovettura privata;;;;;;;0;0;0;2
2022;Polizia Municipale;2;Venerdì;Pomeriggio;MALO;SP 046 Pasubio;Rotatoria;VIA PASUBIO /VIA MUZZANA, 0;11.4144537;45.6582542;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autocarro;;;Quadriciclo leggero;;;;0;0;0;2
2022;Polizia Municipale;10;Giovedì;Pomeriggio;MALO;SP 046 Pasubio;Rotatoria;VIA PASUBIO, MUZZANA, PASUIO VITTORIO VENETO;11.4146069;45.6583414;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2022;Polizia Municipale;11;Sabato;Pomeriggio;SCHIO;SP 349 var Costo Variante;Rotatoria;VIALE DELL'INDUSTRIA NSA 384;11.4216842;45.7246328;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autocarro;;;Autovettura privata;;;;0;0;0;1
2022;Polizia Municipale;2;Domenica;Pomeriggio;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Incrocio;VIA GIOVANNI XXIII, 44;11.4236063;45.7841253;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2022;Carabiniere;12;Lunedì;Sera;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;SP350 AL KM. 52.7;11.4271471;45.7828391;52.7;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva regolarmente;;Autovettura privata;;Abbagliato;Autovettura privata;;;;0;0;0;2
2022;Carabiniere;12;Martedì;Sera;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;SP350, 20;11.4272617;45.7498331;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Manovrava per immettersi nel flusso della circolazione;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2022;Polizia Municipale;3;Domenica;Pomeriggio;COGOLLO DEL CENGIO;SP 349 Costo;Curva;S.P. 349;11.4291383;45.7980682;77.95;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2022;Polizia Municipale;12;Giovedì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Incrocio;VIA GORIZIA, 66;11.4327373;45.7542834;0;Bagnato;Orizzontale;Pioggia;Investimento di pedoni;;Attraversava ad un passaggio pedonale non protetto da semaforo o agente;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;1;0;1
2022;Polizia Municipale;3;Giovedì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Incrocio;VIA TRENTO VIA ROMA;11.4361183;45.7626471;0;Asciutto;Assente;Sereno;Caduta da veicolo (veicolo in marcia senza urto);;Senza ostacolo, né pedone né altro veicolo;Velocipede;;Anormale per ingestione di sostanze stupefacenti o psicotrope (art. 187);;;;;0;0;0;1
2022;Carabiniere;3;Venerdì;Pomeriggio;ROANA;SP 349 Costo;Rettilineo;VIA 27 APRILE, 68;11.4377800;45.8431800;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Sorpassava senza osservare l'apposito segnale di divieto;;Autocarro;;;Autocarro;;;;0;0;0;1
2022;Polizia Municipale;4;Martedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA GORIZIA, 7;11.4380252;45.7572900;0;Asciutto;Assente;Sereno;Urto con veicolo in fermata o arresto;Procedeva con guida distratta o andamento indeciso;Veicolo fermo in posizione regolare;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2022;Polizia Municipale;3;Lunedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 71;11.4382025;45.6343807;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2022;Polizia Municipale;11;Giovedì;Pomeriggio;MARANO VICENTINO;SP 349 var Costo Variante;Rettilineo;NSA 384;11.4385540;45.7121729;1.8;Bagnato;;Altro;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;3
2022;Polizia Municipale;3;Domenica;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA THIENE, 104;11.4386193;45.7400626;0;Asciutto;Assente;Sereno;Scontro frontale;Manovrava regolarmente per fermarsi o sostare;;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2022;Polizia Municipale;11;Mercoledì;Pomeriggio;CARRE';SP 349 Costo;Rotatoria;VIA VAL D'ASSA VIA BIANCHE;11.4401582;45.7381830;0;Asciutto;;Altro;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Monopatino elettrico;;;;0;0;0;1
2022;Polizia Municipale;10;Mercoledì;Sera;ZANE';SP 349 Costo;Intersezione segnalata;VIA SUMMANO VIA BRENTA;11.4418000;45.7360400;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2022;Carabiniere;11;Domenica;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA MARCONI, 23;11.4438100;45.6283900;0;Asciutto;Assente;Sereno;Investimento di pedoni;Procedeva regolarmente;Attraversava irregolarmente (art.190);Autovettura privata;;;;;;;0;1;0;1
2022;Polizia Municipale;2;Sabato;Pomeriggio;COGOLLO DEL CENGIO;SP 349 Costo;Rettilineo;S.P. 349;11.4442239;45.7827666;84.3;Asciutto;Assente;Sereno;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;Motociclo a solo;0;0;0;6
2022;Polizia Municipale;1;Venerdì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Rotatoria;VIA ARASELLA INCROCIO VIA SAN ROCCO;11.4458400;45.6277200;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2022;Polizia Municipale;4;Giovedì;Pomeriggio;ZANE';SP 349 var Costo Variante;Rettilineo;NSA 384;11.4494515;45.7067275;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2022;Carabiniere;4;Venerdì;Sera;ZANE';SP 349 Costo;Intersezione con semaforo o vigile;VIA ALCIDE DE GASPERI INCROCIO VIA PALLADIO;11.4517522;45.7216556;0;Bagnato;;Altro;Tamponamento;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2022;Polizia Municipale;10;Sabato;Mattino;CALTRANO;SP 349 Costo;Intersezione segnalata;VIA SETTE COMUNI, 4 S.P. 349;11.4523855;45.7723166;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Velocipede;;;;0;0;0;1
2022;Carabiniere;10;Giovedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA IN PROSSIMITA DI STERCHELE SPA;11.4528600;45.6237500;0;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;;;;;;0;0;0;1
2022;Polizia Municipale;1;Lunedì;Pomeriggio;CALTRANO;SP 349 Costo;Curva;S.P. 349;11.4553400;45.7707810;87.5;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2022;Polizia Municipale;3;Mercoledì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA AL KM. 11.35;11.4580064;45.6215075;11.35;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;;;;;;0;0;1;1
2022;Polizia Municipale;3;Lunedì;Pomeriggio;THIENE;SP 349 var Costo Variante;Rettilineo;NSA 384;11.4588018;45.6987487;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autovettura privata;;;Autocarro;0;0;0;1
2022;Polizia Municipale;3;Lunedì;Pomeriggio;THIENE;SP 349 var Costo Variante;Rotatoria;VIA CAPPUCCINI VIA DELL' AUTOSTRADA;11.4604422;45.6972239;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2022;Polizia Municipale;11;Mercoledì;Sera;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA FABBREGA, 9;11.4809354;45.6083717;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2022;Polizia Municipale;2;Lunedì;Sera;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA ROVERETO, 119;11.4856641;45.6068081;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2022;Polizia Municipale;2;Sabato;Notte;CALDOGNO;SP 349 Costo;Rettilineo;"VIA PONTARON (SP 349) IN CORRISPONDENZA DISTRIBUTORE ""BOG";11.4913300;45.6267900;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare i limiti di velocità (art.142);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2022;Polizia Municipale;4;Sabato;Sera;CALDOGNO;SP 349 Costo;Rettilineo;VIA PONTARON (SP 349) AL KM. 106.435;11.4913658;45.6244694;106.435;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Motociclo a solo;;;;;;;0;0;0;1
2022;Carabiniere;11;Domenica;Notte;CALDOGNO;SP 349 Costo;Rotatoria;VIA ALTURA INCROCIO VIA BATTISTI;11.4931300;45.6046700;0;Asciutto;Assente;Sereno;Urto con ostacolo accidentale;Procedeva con eccesso di velocità (art.141);Ostacolo fisso nella carreggiata (colonnina, transenne ecc.);Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;3
2022;Carabiniere;2;Domenica;Notte;COSTABISSARA;SP 349 Costo;Curva;SP349 ROTATORIA DI VIA CESARE BATTISTI;11.4933847;45.6038597;0;Asciutto;Assente;Sereno;Urto con ostacolo accidentale;Procedeva con eccesso di velocità (art.141);Ostacolo fisso nella carreggiata (colonnina, transenne ecc.);Autovettura privata;;Anormale per ingestione di sostanze stupefacenti o psicotrope (art. 187);;;;;0;0;0;6
2022;Polizia Municipale;10;Venerdì;Sera;VILLAVERLA;SP 349 Costo;Incrocio;PIAZZA DEL POPOLO VIA CARD. E. DALLA COSTA;11.4942400;45.6512500;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2022;Polizia Municipale;12;Sabato;Sera;VILLAVERLA;SP 349 Costo;Rettilineo;VIA S. ANTONIO, 70;11.4943074;45.6542889;0;Asciutto;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale rispettando i segnali;Autovettura privata;;;;;;;0;1;0;1
2022;Polizia Municipale;2;Venerdì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO S.P. 46, 28;11.4959981;45.5971633;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autocarro;;;Autovettura privata;;;Autocarro;0;0;0;2
2022;Carabiniere;10;Martedì;Sera;COSTABISSARA;SP 046 Pasubio;Curva;STRADA STATALE PASUBIO, 31;11.4974319;45.5923068;0;Asciutto;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale non protetto da semaforo o agente;Autovettura privata;;;;;;;0;1;0;1
2022;Carabiniere;12;Venerdì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Rettilineo;STRADA STATALE PASUBIO, 8;11.4994500;45.5900100;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2022;Polizia Municipale;12;Martedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Curva;VIALE DEL SOLE NUOVA VIA VERSO BIRON DI SOTTO;11.5080112;45.5415753;0;Bagnato;Verticale;Nebbia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2022;Polizia Municipale;4;Giovedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5093227;45.5471539;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Motociclo con passeggero;;;;0;0;0;1
2022;Polizia Municipale;1;Venerdì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE FRONTE DISTRIBUTORE ESSO;11.5138967;45.5511765;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Autocarro;;;;0;0;0;1
2022;Polizia Municipale;1;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIA BRIGATA GRANATIERI DI SARDEGNA INCROCIO VIALE DEL SOL;11.5185503;45.5547304;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2023*;Polizia Municipale;1;Domenica;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;VIA GISBENTI S.P. 46 DEL PASUBIO;11.2385073;45.7448471;0;Bagnato;Orizzontale;Pioggia;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;;Autovettura privata;;;;;;;0;0;0;1
2023*;Polizia Municipale;4;Sabato;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;VIA GISBENTI S.P. 46 DEL PASUBIO;11.2395015;45.7446504;36.15;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;;Trattore agricolo;;;;;;;0;0;0;1
2023*;Polizia Municipale;12;Martedì;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Rettilineo;VIA ROMA, 18;11.2599195;45.7412295;0;Bagnato;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale rispettando i segnali;Autovettura privata;;;;;;;0;1;0;1
2023*;Carabiniere;2;Sabato;Mattino;VALLI DEL PASUBIO;SP 046 Pasubio;Intersezione segnalata;SP46 INCROCIO VIA PONTECROCE;11.2707437;45.7347674;0;Asciutto;;Altro;Fuoriuscita (veicolo in marcia senza urto);;;Autovettura privata;;;;;;;0;0;0;1
2023*;Polizia Municipale;12;Venerdì;Mattino;TORREBELVICINO;SP 046 Pasubio;Curva;S.P. 46;11.2790280;45.7279340;32.22;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2023*;Carabiniere;12;Sabato;Notte;TORREBELVICINO;SP 046 var Torrebelvicino;Intersezione segnalata;VIA 25 LUGLIO INCROCIO VIALE RIMEMBRANZA;11.3117077;45.7145680;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2023*;Carabiniere;12;Sabato;Pomeriggio;VALDASTICO;SP 350 Val d'Astico;Curva;SP350 VALPEGARA;11.3597500;45.8747900;0;Bagnato;Assente;Sereno;Urto con ostacolo accidentale;Procedeva con guida distratta o andamento indeciso;Ostacolo fisso nella carreggiata (colonnina, transenne ecc.);Motociclo a solo;;;;;;;0;0;0;1
2023*;Polizia Municipale;4;Lunedì;Mattino;SCHIO;SP 046 Pasubio;Rettilineo;VIA VICENZA LOCALITA' PONTE D'ORO;11.3856669;45.6961054;0;Asciutto;Assente;Sereno;Scontro-laterale;Si affiancava ad altri veicoli a due ruote irregolarmente;;Autovettura privata;;;Velocipede;;;Velocipede;0;0;0;2
2023*;Carabiniere;10;Lunedì;Sera;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA 4 NOVEMBRE INCROCIO VIA DELL'OLMO;11.3866002;45.7322732;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2023*;Carabiniere;10;Mercoledì;Mattino;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA EUROPA INCROCIO VIA DELL'OLMO;11.3868188;45.7323369;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;Abbagliato;Autocarro;;;;0;0;0;1
2023*;Polizia Municipale;4;Giovedì;Pomeriggio;SCHIO;SP 046 Pasubio;Incrocio;VIA VICENZA LOCALITA' PROE DI SOPRA;11.3919397;45.6911499;0;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2023*;Polizia Municipale;11;Mercoledì;Pomeriggio;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Rettilineo;VIA VICENZA;11.3924520;45.6906864;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;;;Autosnodato o autoarticolato;;Anormale per improvviso malore;Autocarro;;;Autocarro;3;0;0;3
2023*;Polizia Municipale;10;Martedì;Sera;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIALE EUROPA, 45;11.3973210;45.7350437;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;3
2023*;Polizia Municipale;10;Lunedì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO 0;11.4031272;45.6765725;19.7;Asciutto;Assente;Sereno;Scontro frontale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Trattore agricolo;;;;0;0;0;2
2023*;Carabiniere;11;Giovedì;Sera;MALO;SP 046 Pasubio;Incrocio;SP46 INCROCIO VIA MARANO;11.4095631;45.6631751;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Svoltava a sinistra regolarmente;;Autovettura privata;;;Veicolo speciale;;;;0;0;0;1
2023*;Polizia Municipale;2;Mercoledì;Pomeriggio;MALO;SP 046 Pasubio;Incrocio;VIA PASUBIO VIA MARNAO;11.4096050;45.6631558;17.28;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autocarro;;;Autovettura privata;;;;0;0;0;1
2023*;Polizia Municipale;11;Venerdì;Pomeriggio;MALO;SP 046 Pasubio;Intersezione segnalata;VIA PASUBIO VIA GORIZIA;11.4133817;45.6592919;0;Asciutto;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava irregolarmente (art.190);Autovettura privata;;;;;;;0;1;0;1
2023*;Polizia Municipale;10;Sabato;Mattino;MALO;SP 046 Pasubio;Rettilineo;VIA PASUBIO 87;11.4151501;45.6576197;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2023*;Polizia Municipale;3;Venerdì;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;VIA PASUBIO 174;11.4175736;45.6548786;0;Asciutto;Assente;Sereno;Urto con veicolo in fermata o arresto;;Circostanza imprecisata;Autovettura privata;;;Autocarro;;;;0;0;0;1
2023*;Polizia Municipale;2;Venerdì;Sera;MALO;SP 046 Pasubio;Incrocio;VIA PASUBIO VIA SAN GIOVANNI;11.4181305;45.6540150;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Velocipede;;;;0;0;0;1
2023*;Carabiniere;3;Martedì;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Incrocio;VIA MONTE PASUBIO INCROCIO VIA VALSUGANA;11.4216300;45.7447900;0;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2023*;Carabiniere;10;Mercoledì;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA MONTE PASUBIO IN PROSSIMITA DELL'INTERSEZIONE DI VIA;11.4243732;45.7472181;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2023*;Carabiniere;12;Domenica;Notte;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Curva;SP350, 245;11.4254917;45.7703147;0;Asciutto;Assente;Sereno;Urto con ostacolo accidentale;Procedeva con guida distratta o andamento indeciso;Ostacolo fisso nella carreggiata (colonnina, transenne ecc.);Autovettura privata;;;;;;;0;0;0;1
2023*;Polizia Municipale;4;Mercoledì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA ALESSANDRO ROSSI S.P. 350;11.4258311;45.7714191;54;Asciutto;Assente;Sereno;Scontro-laterale;;;Autosnodato o autoarticolato;;;Velocipede;;Anormale per improvviso malore;;0;0;1;0
2023*;Polizia Municipale;11;Giovedì;Sera;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;VIA TRIESTE, 2;11.4263052;45.7831247;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2023*;Polizia Municipale;4;Venerdì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Incrocio;VIA MONTE PASUBIO VIA GARZIERE;11.4272989;45.7498367;0;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva regolarmente senza svoltare;;Motociclo a solo;;;Autovettura privata;;;;0;0;0;2
